Nordstrom,p_5732fb9820929edc,/rc/clk?jk=5732fb9820929edc&fccid=68ce5c21322a81a4&vjs=3,"Arcadia, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=210,8,,Basic construction skills in building and assembly of visual props preferred. The ideal Visual Merchandiser is a creative individual who has a passion for...,Seasonal Visual Merchandiser - Santa Anita
LABORNOW,p_41ec960d3b66ef7e,/company/LABORNOW/jobs/Laborer-41ec960d3b66ef7e?fccid=94e6d2f26b9a498a&vjs=3,"Industry, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=210,9,$13.50 - $14.00 an hour,"FOOD MANUFACTURING IS NOW HIRING TO START INMEDIATELY A company located in City of Industry is now hiring, offering $13.50 to start and after a month they...",Laborer
Promax Construction Inc.,p_e6ac8e8e535128b1,/company/Promax-Construction-Inc./jobs/Administrative-Assistant-e6ac8e8e535128b1?fccid=90e711d2de689d2d&vjs=3,"Paramount, CA 90723",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=210,10,"$30,000 a year",This is an exciting opportunity with a highly respected Construction Company. We are currently looking for a motivated Receptionist and Front Office...,Administrative Assistant
California State University - Fullerton,p_e66eb2fa9c8cf954,/rc/clk?jk=e66eb2fa9c8cf954&fccid=2a720a4e531f5ef5&vjs=3,"Fullerton, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=220,1,"$5,207 - $6,654 a month","Assists in performing inspections for contracted construction and maintenance projects. Working with a small crew of journey level painters, the Painter...",Painter
HD Supply,p_0bfefd573a52cb16,/rc/clk?jk=0bfefd573a52cb16&fccid=a19e63c0dc2e301a&vjs=3,"Los Angeles, CA 90006",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=220,2,,"The company provides a broad range of products and value-add services to approximately 500,000 customers with leadership positions in maintenance, repair and...",Floor Sales
PREFERRED COMPUTER REPAIRS,p_1f1190517bbd8901,/company/PREFERRED-COMPUTER-REPAIRS/jobs/Data-Entry-General-Laborer-1f1190517bbd8901?fccid=508d9721da1ae736&vjs=3,"Chatsworth, CA 91311",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=220,3,$13.25 - $14.00 an hour,Computer repair company in Chatsworth is looking for general warehouse employees to perform various tasks. The position requires some data entry as well as...,Data Entry and General Laborer
Stantec,p_0ec258e9abf11a19,/rc/clk?jk=0ec258e9abf11a19&fccid=21a8fd40bfbef78d&vjs=3,"Van Nuys, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=220,4,,General knowledge of construction activities; Or equivalent combination of education and construction experience....,Construction Observer
Metropolitan Property Services,p_aab52485f2f457e3,/company/All-West-Management/jobs/Maintenance-Worker-aab52485f2f457e3?fccid=db07cd3b255ea075&vjs=3,"Culver City, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=220,5,$18 an hour,"Acceptable to have limited experience below, depending on other factors, to be determined: (health benefits offered) Plumbing Drywall Painting Rehabbing...",Maintenance Worker
CECO CONCRETE CONSTRUCTION,p_268c5ef1c0de4aab,/rc/clk?jk=268c5ef1c0de4aab&fccid=87019bd66c6e481b&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=220,6,,"In the process of obtaining a bachelor’s degree in Civil Engineering, Construction Engineering, Construction Management, or related degree....",Concrete Construction Internship/Trainee Opportunity
Construction Testing Services,p_2fea9c66a8e8986e,/company/Construction-Testing-Services/jobs/La-County-Deputy-Inspector-Approval-Reinforced-Concrete-Shotcrete-2fea9c66a8e8986e?fccid=9e113ee70e3ddb92&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=220,7,,3 Month Project Privileging wage Job Type: Full...,LA County Deputy Inspector Approval Reinforced Concrete/Shotcrete
Measure Square Corp.,p_a60b04cb5245f6b1,/company/Measure-Square-Corp./jobs/Software-Support-Customer-Success-Representative-a60b04cb5245f6b1?fccid=207b5c358d5c2e81&vjs=3,"Pasadena, CA 91101",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=220,8,$15 an hour,"-Familiarity with construction, flooring or CAD software. Medical, Dental, & Vision insurance, 401K (all based on certain requirements)....",Software Support/Customer Success Representative
The Pink Painter,p_f291a020fece85e1,/company/The-Pink-Painter/jobs/Painter-f291a020fece85e1?fccid=5fc67f388fa48af3&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=220,9,$14 an hour,"Needed immediately. Starting at $14/hr Sanding, priming painting, patching caulking, water blasting, taping off areas, keeping a clean workspace......",Painter
Handian Construction,p_0b5342b217d6307e,/company/Handian-Construction/jobs/Office-Assistant-0b5342b217d6307e?fccid=db25d229d502f2a6&vjs=3,"Altadena, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=220,10,$12 - $13 an hour,Restaurant design build Construction company seeking an individual with the following preferred experiences. Proficient in English....,Office Assistant
Ecology Control Industries,p_8c8756de19f35cac,/company/Ecology-Control-Industries/jobs/Laborer-8c8756de19f35cac?fccid=d31f799832c9acfd&vjs=3,"Gardena, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=230,3,$13 - $15 an hour,"Environmental technician. Working in the environmental industry, oilfields, refinery, and other related jobs, including general labor. Tank cleaning, respond...",Laborer
J & G INC,p_c2a74fd45d9280b6,/company/J&G/jobs/Office-Assistant-Women-Apparel-Company-c2a74fd45d9280b6?fccid=34197bcb048b7fba&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=230,4,,Knowledge of garment construction and manufacturing process is a must. We are currently looking for an Office Assistant / Coordinator to assist Head Designer /...,Office Assistant for Womens Apparel Company
Stonemark Construction Management,p_46674f777a2bc5cd,/rc/clk?jk=46674f777a2bc5cd&fccid=0975796963c030c8&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=230,5,,"Prior experience analyzing scopes of work and construction accounting desirable. Familiarity with construction management software such as PMWeb, Sage or...",Project Coordinator
A'GACI,p_573dc089941cab59,/rc/clk?jk=573dc089941cab59&fccid=cf337a364c7c947d&vjs=3,"Los Angeles, CA 90021",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=230,6,,General knowledge of fabrics and garment construction. Assist Buyer in all duties and provide support functions through analysis and follow up;...,Assistant Buyer
Arup,p_7bd3429bc1410a87,/rc/clk?jk=7bd3429bc1410a87&fccid=38c0d5e4f2a99768&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=230,7,,Bring Your Vision to shape a better world. Excellence Leaves a Lasting Impression....,Project Administrator
HD Supply,p_9aa1706b350c81ef,/rc/clk?jk=9aa1706b350c81ef&fccid=a19e63c0dc2e301a&vjs=3,"Los Angeles, CA 90006",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=230,8,,"Business Unit Construction Industrial WC. The company provides a broad range of products and value-add services to approximately 500,000 customers with...",Warehouse Associate I
"West Coast Construction Services, Inc.",p_878bdc8a6027c48b,"/company/West-Coast-Construction-Services,-Inc./jobs/Construction-Superintendent-878bdc8a6027c48b?fccid=2b042ea71d4af159&vjs=3","Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=230,9,"$70,000 - $110,000 a year","7-10 years of construction experience managing projects in the $5K to $750K range. This position involves a strong understanding of the construction industry,...",Construction Superintendent
"MARRS Services, Inc.",p_ef2e61ad2f21adf6,/rc/clk?jk=ef2e61ad2f21adf6&fccid=a6f27dc21c511bee&vjs=3,"Los Angeles, CA 90012",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=230,10,,"Construction & Engineering Firm seeks Inspectors for several current and upcoming, Large-Scale Public Works Construction Projects....",Construction Inspector – ongoing major Public Works Projects L.A. & OC
Aaron Sims Creative,p_526e46fc5f818cf7,/rc/clk?jk=526e46fc5f818cf7&fccid=9668454380d6bed0&vjs=3,"Burbank, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=230,11,,"Qualified applicants will have three years’ Maya rigging experience, along with Python and/or Mel, with a high level of proficiency in creating control...",Facial Rigger
"United Rentals, Inc.",p_1285e99602cba877,/rc/clk?jk=1285e99602cba877&fccid=4d2ba728e013834f&vjs=3,"Pico Rivera, CA 90660",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=230,12,,"Responsible for the preparation of various surfaces and the application of paints, enamels, stains, shellac, and varnishes or other finishes on equipment. ...",Equipment Painter
Ceco Concrete Construction LLC,p_ef9a99861b83d1d2,/rc/clk?jk=ef9a99861b83d1d2&fccid=87019bd66c6e481b&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=240,1,,"In the process of obtaining a bachelor’s degree in Civil Engineering, Construction Engineering, Construction Management, or related degree....","Concrete Construction Internship/Trainee Opportunity - Los Angeles, CA"
Los Angeles County Human Resources,p_726a302d16f3864e,/rc/clk?jk=726a302d16f3864e&fccid=b01534e05b04aabf&vjs=3,"Los Angeles County, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=240,2,"$32,502 - $42,462 a year",All submitted documents will be evaluated. TRANSFER OPPORTUNITY ANNOUNCEMENT....,INSTITUTIONAL LABORER
Kaiser Permanente,p_7f0b4e19b437bc01,/rc/clk?jk=7f0b4e19b437bc01&fccid=48ecd526e3aa3225&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=240,3,,"Provides managerial oversight to a construction project or a series of construction projects. Responsible for all phases (planning, scheduling and managing) of...","Construction Staff Project Manager - West LA, CA"
Anthropologie,p_8add21c8b097b3a4,/rc/clk?jk=8add21c8b097b3a4&fccid=520377b57ff7b6ff&vjs=3,"Glendale, CA 91210",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=240,4,,Ensures craft of all displays are high quality and well executed using the proper level of construction and aesthetically appropriate material choices....,Anthropologie Display Coordinator
Elements Real Estate,p_065dba9e090a6cea,/rc/clk?jk=065dba9e090a6cea&fccid=9e597353ef52152c&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=240,5,,Create is a remodeling and construction company focused on the contemporary lifestyle. Elements is a real estate boutique that lists and sells modern...,Office Coordinator
CSS distribution inc.,p_c16026463fdb6d92,/company/CSS-distribution-inc./jobs/Sales-Representative-c16026463fdb6d92?fccid=a8caedcce0f19b03&vjs=3,"North Hollywood, CA 91605",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=240,6,"$2,500 - $5,000 a month","We are wholesale for construction material , located in North Hollywood, now looking for a talented people to join our team....",Sales Representative
GUESS?. INC.,p_49261ec014737e3e,/rc/clk?jk=49261ec014737e3e&fccid=b57bd459ac8f7e3f&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=240,7,,Approve fit and construction for each prototype. Establish specifications and construction requirements for each garment type as per GUESS standards....,Jr Tech Designer
"PCL Construction Services, Inc.",p_44cbed2c6b0cedf3,/rc/clk?jk=44cbed2c6b0cedf3&fccid=73c309830cebe205&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=240,8,,"Previous construction experience preferred. Degrees in Engineering, Construction Management, Finance, Accountancy or Business Administration a plus....",Prequalification Coordinator
Triyar Hospitality,p_a6d7a9d12e389914,/company/Triyar-Hospitality/jobs/President-CEO-a6d7a9d12e389914?fccid=1f7b540c1940e069&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=240,9,,"Very competitive salary, great bonus potential, considerable autonomy, great team-oriented environment, 401k, Medical, Dental, Vision, Life/ADD, LTD, EAP......",President/CEO
ID Group,p_47b4edd46a2722da,/company/ID-Group/jobs/Construction-Operation-Manager-47b4edd46a2722da?fccid=b01709cedc6b93f1&vjs=3,"West Hollywood, CA 90069",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=240,10,,Construction project management:. Position requires extensive construction background. The operations manager will perform day to day construction team...,Construction Operation Manager
ASC Staffing,p_f391b0a46734882b,"/company/ASC-Staffing-Group,-LLC/jobs/Construction-Worker-f391b0a46734882b?fccid=5678ca8c11a30a1b&vjs=3","South Gate, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=250,3,$13 - $14 an hour,The company makes all types of glass and is more in the construction field. We are looking for people with or without experience wanting to work....,Construction Workers/ Laborers
LR Cabinets,p_e57daf37db9e14fc,/company/LR-Cabinets/jobs/General-Labor-e57daf37db9e14fc?fccid=279f96ec10379a31&vjs=3,"Gardena, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=250,4,$13 - $15 an hour,"Duties will include delivering, installing hardware, stocking materials, and keeping shop clean. Must be able to lift 50-60 pounds above shoulders. Must have...",General Labor
Rush Enterprises,p_2c4893c98d7b1a65,/rc/clk?jk=2c4893c98d7b1a65&fccid=c80a37e587ea93bd&vjs=3,"Sylmar, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=250,5,,These dealerships provide an integrated one-stop sales and service of new and used heavy- and medium-duty trucks and construction equipment aftermarket parts...,Receptionist
Chicken Maison Restaurants,p_025e24d2ae717f9b,/company/Chicken-Maison-Restaurants/jobs/Handyman-Service-025e24d2ae717f9b?fccid=e2fc65b0618b6dc5&vjs=3,"Lawndale, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=250,6,$250 - $500 a week,"Fix and install doors, put down laminate floor, plant grass Job Type: Temporary Salary: $250.00 to $500.00 /week Experience: * Handyman: 1 year (Preferred...",Handyman Services
City of Calabasas,p_65fbe79034bf7236,/rc/clk?jk=65fbe79034bf7236&fccid=3ed0bdb5ee2f181a&vjs=3,"Calabasas, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=250,7,"$6,039 - $7,542 a month","Compliance while under construction. Under general direction, performs moderate to complex technical and professional level work in the....",Associate Planner
UCLA,p_6a76f9b300fe0f1a,/rc/clk?jk=6a76f9b300fe0f1a&fccid=ab0ef6192557a06f&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=250,8,,"Working knowledge of construction specifications, technical drawings, construction methodology, construction scheduling techniques, safety requirements and...",Project Manager
"City of El Segundo, CA",p_8b028e7c5c289d77,/rc/clk?jk=8b028e7c5c289d77&fccid=8c8f1aefafdad0c0&vjs=3,"El Segundo, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=250,9,"$63,621 - $77,331 a year","Conducts plan check reviews of commercial, industrial and residential construction projects; The City of El Segundo is seeking an experienced and innovative...",Assistant Planner
Pacific Vial Manufacturing,p_cd0ef4fc16962d76,/company/PACIFIC-VIAL-MFG-INC/jobs/Machine-Operator-Loader-cd0ef4fc16962d76?fccid=48dda1937f63412d&vjs=3,"Commerce, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=250,10,$12 an hour,"Pacific Vial Manufacturing, has an immediate opening for a Machine Operator/Loader I located in Commerce, CA. Join our team and take the opportunity to...",Machine Operator/Loader I
