cofo_number,date,year,status,permit_number,permit_type,permit_subtype,address,zip,homes,stories,building_size,zone,census_tract,lat,lon
121054,4/6/15,2015,CofO Issued,13016-10000-01834,Bldg-Alter/Repair,Apartment,1333 S ARLINGTON AVE,90019,1,,001 unit,RD1.5-1-O,2181.2,34.04632,-118.31801
101313,3/14/13,2013,CofO Issued,11010-20000-00339,Bldg-New,1 or 2 Family Dwelling,8507 W DAY ST,91040,1,2,001 unit,R1-1-RFA,1034,34.25436,-118.31814
124989,6/17/15,2015,CofO Issued,14010-10000-00154,Bldg-New,1 or 2 Family Dwelling,4927 S ARLINGTON AVE,90043,1,2,001 unit,R1-1,2345.01,33.99808,-118.31829
121055,3/23/15,2015,CofO Issued,13016-10000-19997,Bldg-Alter/Repair,1 or 2 Family Dwelling,1335 S ARLINGTON AVE,90019,1,,001 unit,RD1.5-1-O,2181.2,34.04632,-118.31829
106432,10/21/13,2013,CofO Issued,12010-10000-01061,Bldg-New,1 or 2 Family Dwelling,5337 S ARLINGTON AVE,90043,1,1,001 unit,R1-1,2346,33.99404,-118.31832
105221,2/21/13,2013,CofO Issued,12010-70000-01182,Bldg-New,1 or 2 Family Dwelling,4523 S ARLINGTON AVE,90043,2,2,002-004 units,R2-1,2345,34.0021,-118.31832
113034,6/17/14,2014,CofO Issued,12010-20000-02478,Bldg-New,1 or 2 Family Dwelling,8513 W DAY ST,91040,1,2,001 unit,R1-1-RFA,1034,34.25437,-118.31835
164735,11/1/18,2018,CofO Issued,16010-10000-02526,Bldg-New,1 or 2 Family Dwelling,10243 N FLORALITA AVE,91040,1,2,001 unit,R1-1-RFA,1034,34.25552,-118.31854
167338,11/1/18,2018,CofO Issued,16010-10000-02525,Bldg-New,1 or 2 Family Dwelling,10247 N FLORALITA AVE,91040,1,2,001 unit,R1-1-RFA,1034,34.2556,-118.31854
511,2/18/16,2016,CofO Issued,04010-70000-03498,Bldg-New,1 or 2 Family Dwelling,6756 S ARLINGTON AVE,90043,1,1,001 unit,R1-1,2352.01,33.97666,-118.31859
148972,7/27/16,2016,CofO Issued,15016-10000-28617,Bldg-Alter/Repair,Apartment,4180 W WILSHIRE BLVD,90010,29,5,020-049 units,CR(PKM)-1,2127.02,34.06148,-118.31872
88294,1/15/13,2013,CofO Issued,10014-10000-01988,Bldg-Addition,1 or 2 Family Dwelling,1608 S 2ND AVE,90019,1,0,001 unit,C2-1-O,2181.2,34.04324,-118.31875
105887,10/1/13,2013,CofO Issued,12016-10000-06830,Bldg-Addition,1 or 2 Family Dwelling,629 N IRVING BLVD,90004,1,1,001 unit,R3-1,1924.1,34.08245,-118.31884
65585,3/3/14,2014,CofO Issued,07014-10000-07201,Bldg-Addition,Apartment,1326 N TAMARIND AVE,90028,3,2,002-004 units,[Q]R4-2,1909.02,34.09522,-118.31891
41418,8/14/17,2017,CofO Issued,06010-10000-02668,Bldg-New,1 or 2 Family Dwelling,3001 N BEACHWOOD DR,90068,1,3,001 unit,R1-1,1894,34.12440,-118.31903
133292,8/31/15,2015,CofO Issued,15010-70000-00176,Bldg-New,1 or 2 Family Dwelling,4608 S 2ND AVE,90043,1,2,001 unit,R2-1,2345.02,34.00154,-118.31905
133296,8/31/15,2015,CofO Issued,15010-70000-00174,Bldg-New,1 or 2 Family Dwelling,4608 S 2ND AVE,90043,1,2,001 unit,R2-1,2345.02,34.00154,-118.31905
148602,1/5/18,2018,CofO Issued,15010-10000-02060,Bldg-New,Apartment,1439 N TAMARIND AVE,90028,21,4,020-049 units,[Q]R4-2,1909.02,34.09675,-118.3192
108523,10/3/16,2016,CofO Issued,12014-10000-03245,Bldg-Addition,Commercial,2322 W SLAUSON AVE,90043,2,2,002-004 units,C2-1,2346,33.9889,-118.31937
167242,10/30/18,2018,CofO Issued,17010-10000-01749,Bldg-New,1 or 2 Family Dwelling,5117 S 2ND AVE,90043,1,2,001 unit,R1-1,2345.01,33.99626,-118.31941
171273,11/13/18,2018,CofO Issued,17010-10000-02404,Bldg-New,1 or 2 Family Dwelling,5729 S 2ND AVE,90043,2,2,002-004 units,RD2-1,2346,33.99018,-118.31943
166861,1/24/19,2019,CofO Issued,17010-10000-01748,Bldg-New,1 or 2 Family Dwelling,5115 S 2ND AVE,90043,1,2,001 unit,R1-1,2345.01,33.99629,-118.31946
146481,9/12/18,2018,CofO Issued,14010-10000-04073,Bldg-New,Apartment,1558 N GORDON ST,90028,47,4,020-049 units,[Q]R4-1VL,1910,34.09976,-118.31949
75505,1/9/14,2014,CofO Issued,06010-20000-05567,Bldg-New,1 or 2 Family Dwelling,6050 W MULHOLLAND HWY,90068,1,3,001 unit,RE9-1,1894,34.13103,-118.31953
140594,9/18/18,2018,CofO Issued,11010-20000-01492,Bldg-New,1 or 2 Family Dwelling,6096 W RODGERTON DR,90068,1,3,001 unit,R1-1,1894,34.12498,-118.31954
140992,2/18/19,2019,CofO Issued,15010-20000-02648,Bldg-New,1 or 2 Family Dwelling,217 N WINDSOR BLVD,90004,1,2,001 unit,R1-1-HPOZ,2115,34.07516,-118.31965
90551,1/10/14,2014,CofO Issued,07010-10000-03487,Bldg-New,1 or 2 Family Dwelling,2756 N WESTSHIRE DR,90068,1,3,001 unit,R1-1,1894,34.12066,-118.31974
102676,8/2/13,2013,CofO Issued,11010-10000-02016,Bldg-New,Apartment,1555 N GORDON ST,90028,21,4,020-049 units,[Q]R4-1VL,1910,34.09966,-118.31978
139589,7/25/17,2017,CofO Issued,15010-30000-01070,Bldg-New,1 or 2 Family Dwelling,1238 N GORDON ST,90038,1,3,001 unit,R3-1,1909.02,34.09365,-118.31997
139590,7/25/17,2017,CofO Issued,15010-30000-01074,Bldg-New,1 or 2 Family Dwelling,1240 N GORDON ST,90038,1,3,001 unit,R3-1,1909.02,34.09373,-118.31997
139597,7/25/17,2017,CofO Issued,15010-30000-01078,Bldg-New,1 or 2 Family Dwelling,1242 N GORDON ST,90038,1,3,001 unit,R3-1,1909.02,34.09378,-118.31997
76749,6/1/13,2013,CofO Issued,09016-10000-06582,Bldg-Alter/Repair,Apartment,1536 S 3RD AVE,90019,1,,001 unit,RD1.5-1-O,2181.2,34.04471,-118.32009
139594,7/25/17,2017,CofO Issued,15010-30000-01073,Bldg-New,1 or 2 Family Dwelling,1244 N GORDON ST,90038,1,3,001 unit,R3-1,1909.02,34.09343,-118.32009
139588,7/25/17,2017,CofO Issued,15010-30000-01069,Bldg-New,1 or 2 Family Dwelling,1246 N GORDON ST,90038,1,3,001 unit,R3-1,1909.02,34.09346,-118.32009
139596,7/25/17,2017,CofO Issued,15010-30000-01077,Bldg-New,1 or 2 Family Dwelling,1242 N GORDON ST,90038,1,3,001 unit,R3-1,1909.02,34.09340,-118.32009
139593,7/25/17,2017,CofO Issued,15010-30000-01075,Bldg-New,1 or 2 Family Dwelling,1244 N GORDON ST,90038,1,3,001 unit,R3-1,1909.02,34.09343,-118.32009
139595,7/25/17,2017,CofO Issued,15010-30000-01076,Bldg-New,1 or 2 Family Dwelling,1240 N GORDON ST,90038,1,3,001 unit,R3-1,1909.02,34.09336,-118.32009
139591,7/25/17,2017,CofO Issued,15010-30000-01071,Bldg-New,1 or 2 Family Dwelling,1246 N GORDON ST,90038,1,3,001 unit,R3-1,1909.02,34.09346,-118.32009
139592,7/25/17,2017,CofO Issued,15010-30000-01072,Bldg-New,1 or 2 Family Dwelling,1238 N GORDON ST,90038,1,3,001 unit,R3-1,1909.02,34.09333,-118.32009
126723,12/5/17,2017,CofO Issued,13010-10000-02265,Bldg-New,Apartment,1283 S 3RD AVE,90019,6,2,005-009 units,RD1.5-1-O-HPOZ,2129,34.04759,-118.32011
163390,2/11/18,2018,CofO Issued,17016-70000-07436,Bldg-Alter/Repair,1 or 2 Family Dwelling,4610 S 3RD AVE,90043,1,0,001 unit,R2-1,2345.02,34.00141,-118.32018
145298,1/6/17,2017,CofO Issued,15016-10000-26853,Bldg-Alter/Repair,Apartment,2025 S 3RD AVE,90018,1,,001 unit,RD2-1-O,2188,34.03832,-118.32024
11541,2/3/18,2018,CofO Issued,05010-70000-01033,Bldg-New,1 or 2 Family Dwelling,1525 S 3RD AVE,90019,1,1,001 unit,RD1.5-1-O,2181.2,34.04455,-118.32027
75039,12/8/14,2014,CofO Issued,09016-70000-01408,Bldg-Alter/Repair,1 or 2 Family Dwelling,1327 S 3RD AVE,90019,1,1,001 unit,RD2-1-O,2181.2,34.04633,-118.32033
170574,4/8/18,2018,CofO Issued,17016-30000-09811,Bldg-Alter/Repair,1 or 2 Family Dwelling,1533 S 3RD AVE,90019,1,0,001 unit,RD1.5-1-O,2181.2,34.04442,-118.32038
131191,12/15/15,2015,CofO Issued,14010-10000-02499,Bldg-New,1 or 2 Family Dwelling,536 N PLYMOUTH BLVD,90004,1,2,001 unit,R1-1,1924.1,34.08002,-118.32047
162399,2/3/18,2018,CofO Issued,17016-70000-04448,Bldg-Alter/Repair,1 or 2 Family Dwelling,4141 S 3RD AVE,90008,1,1,001 unit,R1-1,2340,34.00943,-118.32055
100988,10/30/13,2013,CofO Issued,10010-70000-01807,Bldg-New,1 or 2 Family Dwelling,3927 S 3RD AVE,90008,1,2,001 unit,R1-1,2340,34.01356,-118.32058
165146,5/9/18,2018,CofO Issued,15016-20000-25496,Bldg-Alter/Repair,Apartment,8608 W FOOTHILL BLVD,91040,1,2,001 unit,C2-1VL,1034,34.25956,-118.32063
123225,4/9/15,2015,CofO Issued,13016-10000-25706,Bldg-Alter/Repair,Apartment,6036 W GRACIOSA DR,90068,1,2,001 unit,RD1.5-1XL,1895,34.11234,-118.32065
160863,7/19/18,2018,CofO Issued,16016-20000-22083,Bldg-Alter/Repair,Apartment,6021 W CARLTON WAY,90028,8,,005-009 units,[Q]R4-1VL,1910,34.10045,-118.32068
146082,1/30/17,2017,CofO Issued,15010-20000-04370,Bldg-New,1 or 2 Family Dwelling,533 N PLYMOUTH BLVD,90004,1,2,001 unit,R1-1,1924.1,34.07989,-118.32073
150949,9/12/16,2016,CofO Issued,16016-10000-07072,Bldg-Alter/Repair,1 or 2 Family Dwelling,3314 W 17TH ST,90019,1,,001 unit,RD2-1-O,2181.2,34.04163,-118.32074
147909,5/5/18,2018,CofO Issued,15010-10000-01527,Bldg-New,1 or 2 Family Dwelling,1152 N BEACHWOOD DR,90038,1,4,001 unit,R3-1,1909.02,34.09211,-118.32105
147908,5/5/18,2018,CofO Issued,15010-10000-01526,Bldg-New,1 or 2 Family Dwelling,1152 N BEACHWOOD DR,90038,1,4,001 unit,R3-1,1909.02,34.09211,-118.32105
116926,3/22/17,2017,CofO Issued,10010-10000-02356,Bldg-New,Apartment,1036 S NORTON AVE,90019,22,4,020-049 units,R3-1-O-HPOZ,2127.01,34.05283,-118.32106
153006,3/2/18,2018,CofO Issued,15010-10000-01399,Bldg-New,Apartment,850 S CRENSHAW BLVD,90005,44,5,020-049 units,R3-1,2127.01,34.05763,-118.32112
147901,4/24/18,2018,CofO Issued,15010-10000-01525,Bldg-New,1 or 2 Family Dwelling,1152 N BEACHWOOD DR,90038,1,4,001 unit,R3-1,1909.02,34.09173,-118.32118
147902,4/24/18,2018,CofO Issued,15010-10000-01528,Bldg-New,1 or 2 Family Dwelling,1152 N BEACHWOOD DR,90038,1,4,001 unit,R3-1,1909.02,34.09173,-118.32118
147899,4/24/18,2018,CofO Issued,15010-10000-01519,Bldg-New,1 or 2 Family Dwelling,1152 N BEACHWOOD DR,90038,1,4,001 unit,R3-1,1909.02,34.09173,-118.32118
147904,4/24/18,2018,CofO Issued,15010-10000-01518,Bldg-New,1 or 2 Family Dwelling,1152 N BEACHWOOD DR,90038,1,4,001 unit,R3-1,1909.02,34.09173,-118.32118
147900,4/24/18,2018,CofO Issued,15010-10000-01522,Bldg-New,1 or 2 Family Dwelling,1152 N BEACHWOOD DR,90038,1,4,001 unit,R3-1,1909.02,34.09173,-118.32118
147903,4/24/18,2018,CofO Issued,15010-10000-01529,Bldg-New,1 or 2 Family Dwelling,1152 N BEACHWOOD DR,90038,1,4,001 unit,R3-1,1909.02,34.09173,-118.32118
147905,5/5/18,2018,CofO Issued,15010-10000-01520,Bldg-New,1 or 2 Family Dwelling,1152 N BEACHWOOD DR,90038,1,4,001 unit,R3-1,1909.02,34.09173,-118.32118
147906,5/5/18,2018,CofO Issued,15010-10000-01521,Bldg-New,1 or 2 Family Dwelling,1152 N BEACHWOOD DR,90038,1,4,001 unit,R3-1,1909.02,34.09173,-118.32118
147907,5/24/18,2018,CofO Issued,15010-10000-01524,Bldg-New,1 or 2 Family Dwelling,1152 N BEACHWOOD DR,90038,1,4,001 unit,R3-1,1909.02,34.09173,-118.32118
111644,12/8/14,2014,CofO Issued,13010-20000-00093,Bldg-New,1 or 2 Family Dwelling,2667 N BEACHWOOD DR,90068,1,2,001 unit,RD4-1XL,1894,34.11932,-118.32124
156590,3/12/18,2018,CofO Issued,16016-10000-09672,Bldg-Alter/Repair,1 or 2 Family Dwelling,2813 S 4TH AVE,90018,1,,001 unit,RD3-1-O-HPOZ,2190.1,34.02929,-118.3214
103709,8/5/13,2013,CofO Issued,12016-20000-06293,Bldg-Alter/Repair,1 or 2 Family Dwelling,10408 N NEWHOME AVE,91040,1,2,001 unit,R1-1-RFA,1034,34.25812,-118.32149
126871,4/1/17,2017,CofO Issued,14010-10000-00876,Bldg-New,1 or 2 Family Dwelling,2123 S 4TH AVE,90018,2,2,002-004 units,RD2-1-O,2188,34.03732,-118.3215
160866,5/15/18,2018,CofO Issued,17016-20000-03837,Bldg-Alter/Repair,1 or 2 Family Dwelling,267 S WINDSOR BLVD,90004,1,,001 unit,RE9-1-HPOZ,2115,34.06959,-118.3215
111977,4/22/14,2014,CofO Issued,13014-10000-00809,Bldg-Addition,Apartment,1954 N BEACHWOOD DR,90068,1,2,001 unit,R3-1XL,1895,34.10673,-118.32151
147533,1/4/18,2018,CofO Issued,14016-10000-10144,Bldg-Alter/Repair,Apartment,1527 S 4TH AVE,90019,1,0,001 unit,RD1.5-1-O,2181.2,34.04463,-118.32161
104055,4/18/14,2014,CofO Issued,12010-10000-00068,Bldg-New,Commercial,2401 W JEFFERSON BLVD,90018,40,4,020-049 units,C2-1-O-HPOZ,2190.1,34.02544,-118.32163
122331,7/29/16,2016,CofO Issued,14010-70000-00241,Bldg-New,1 or 2 Family Dwelling,1209 N BEACHWOOD DR,90038,2,2,002-004 units,RD1.5-1XL,1909.02,34.09295,-118.32166
52739,7/20/16,2016,CofO Issued,04016-20000-07996,Bldg-Alter/Repair,1 or 2 Family Dwelling,889 S CRENSHAW BLVD,90005,1,2,001 unit,R3-1,2127,34.05696,-118.32187
126667,8/31/15,2015,CofO Issued,13016-10000-14288,Bldg-Alter/Repair,1 or 2 Family Dwelling,2577 N BEACHWOOD DR,90068,1,2,001 unit,RD2-1XL,1894,34.11739,-118.32191
60804,5/5/15,2015,CofO Issued,05010-10000-03907,Bldg-New,1 or 2 Family Dwelling,2995 N BELDEN DR,90068,1,3,001 unit,R1-1,1897.01,34.12345,-118.32202
131441,10/4/16,2016,CofO Issued,13010-10000-02177,Bldg-New,Apartment,900 S CRENSHAW BLVD,90019,32,4,020-049 units,CR-1VL,2127.01,34.05612,-118.32202
167247,10/10/18,2018,CofO Issued,17010-20000-01538,Bldg-New,1 or 2 Family Dwelling,1234 N GOWER ST,90038,2,3,002-004 units,R3-1,1909.02,34.09357,-118.32213
167246,10/10/18,2018,CofO Issued,17010-20000-01537,Bldg-New,1 or 2 Family Dwelling,1232 N GOWER ST,90038,2,3,002-004 units,R3-1,1909.02,34.09349,-118.32214
122817,12/12/15,2015,CofO Issued,13010-10000-02481,Bldg-New,1 or 2 Family Dwelling,1260 N GOWER ST,90038,1,3,001 unit,R3-1,1909.02,34.09366,-118.32227
122814,12/12/15,2015,CofO Issued,13010-10000-02480,Bldg-New,1 or 2 Family Dwelling,1258 N GOWER ST,90038,1,3,001 unit,R3-1,1909.02,34.09363,-118.32227
122832,12/14/15,2015,CofO Issued,13010-10000-02479,Bldg-New,1 or 2 Family Dwelling,1256 N GOWER ST,90038,1,3,001 unit,R3-1,1909.02,34.09359,-118.32227
122821,12/12/15,2015,CofO Issued,13010-10000-02483,Bldg-New,1 or 2 Family Dwelling,1264 N GOWER ST,90038,1,3,001 unit,R3-1,1909.02,34.09372,-118.32227
122820,12/14/15,2015,CofO Issued,13010-10000-02482,Bldg-New,1 or 2 Family Dwelling,1262 N GOWER ST,90038,1,3,001 unit,R3-1,1909.02,34.09369,-118.32227
127912,10/13/16,2016,CofO Issued,13010-10000-04000,Bldg-New,1 or 2 Family Dwelling,8702 W LA TUNA CANYON ROAD,91352,1,2,001 unit,A1-1XL-K,1021.07,34.23755,-118.32233
104549,1/16/13,2013,CofO Issued,12010-70000-01185,Bldg-New,1 or 2 Family Dwelling,4522 S 5TH AVE,90043,2,2,002-004 units,R2-1,2345,34.00208,-118.32235
44211,12/19/13,2013,CofO Issued,05010-10000-00354,Bldg-New,1 or 2 Family Dwelling,2733 N BELDEN DR,90068,1,3,001 unit,R1-1,1894,34.11998,-118.32248
155483,6/6/18,2018,CofO Issued,16010-20000-03575,Bldg-New,1 or 2 Family Dwelling,8705 W FORSYTHE ST,91040,1,2,001 unit,[T][Q]R1-1,1032,34.26634,-118.32258
171543,12/28/18,2018,CofO Issued,17014-10000-04946,Bldg-Addition,1 or 2 Family Dwelling,1707 S 5TH AVE,90019,1,2,001 unit,RD2-1XL-O-CPIO,2181.2,34.04146,-118.32263
110016,6/3/14,2014,CofO Issued,12016-10000-14875,Bldg-Alter/Repair,1 or 2 Family Dwelling,1043 S BRONSON AVE,90019,1,,001 unit,R3-1-O-HPOZ,2127.01,34.05314,-118.32266
136695,9/23/15,2015,CofO Issued,14016-20000-00913,Bldg-Alter/Repair,Apartment,6010 W ROMAINE ST,90038,1,2,001 unit,[Q]C2-1VL,1918.1,34.08882,-118.32271
138756,5/13/16,2016,CofO Issued,15010-20000-01406,Bldg-New,1 or 2 Family Dwelling,2503 W EXPOSITION PL,90018,2,2,002-004 units,RD1.5-1,2190.2,34.01952,-118.32275
132858,10/27/16,2016,CofO Corrected,14010-30000-03453,Bldg-New,1 or 2 Family Dwelling,1922 N CARMEN AVE,90068,1,3,001 unit,R3-1XL,1895,34.1059,-118.32281
132854,10/27/16,2016,CofO Corrected,14010-30000-03451,Bldg-New,1 or 2 Family Dwelling,1922 N CARMEN AVE,90068,1,3,001 unit,R3-1XL,1895,34.1059,-118.32281
132856,11/29/16,2016,CofO Corrected,14010-30000-03452,Bldg-New,1 or 2 Family Dwelling,1922 N CARMEN AVE,90068,1,3,001 unit,R3-1XL,1895,34.1059,-118.32281
132851,11/29/16,2016,CofO Corrected,14010-30000-03447,Bldg-New,1 or 2 Family Dwelling,1922 N CARMEN AVE,90068,1,3,001 unit,R3-1XL,1895,34.1059,-118.32281
132853,11/29/16,2016,CofO Corrected,14010-30000-03450,Bldg-New,1 or 2 Family Dwelling,1922 N CARMEN AVE,90068,1,3,001 unit,R3-1XL,1895,34.1059,-118.32281
132852,11/29/16,2016,CofO Corrected,14010-30000-03448,Bldg-New,1 or 2 Family Dwelling,1922 N CARMEN AVE,90068,1,3,001 unit,R3-1XL,1895,34.1059,-118.32281
148740,7/3/17,2017,CofO Issued,16010-70000-00343,Bldg-New,1 or 2 Family Dwelling,6117 W FOUNTAIN AVE,90028,2,3,002-004 units,R3-1XL,1908.01,34.09439,-118.32289
148739,7/3/17,2017,CofO Issued,16010-70000-00342,Bldg-New,1 or 2 Family Dwelling,6119 W FOUNTAIN AVE,90028,2,3,002-004 units,R3-1XL,1908.01,34.09449,-118.32303
170394,5/30/18,2018,CofO Issued,17016-20000-14121,Bldg-Alter/Repair,1 or 2 Family Dwelling,3520 W 21ST ST,90018,1,2,001 unit,RD2-1-O-CPIO,2188,34.03782,-118.32308
162341,12/2/17,2017,CofO Issued,17016-20000-02765,Bldg-Alter/Repair,1 or 2 Family Dwelling,433 S PLYMOUTH BLVD,90020,1,0,001 unit,RE11-1-HPOZ,2110,34.06617,-118.32311
73232,12/23/13,2013,CofO Corrected,07010-10000-01953,Bldg-New,1 or 2 Family Dwelling,5926 W BARTON AVE,90038,1,3,001 unit,R3-1XL,1918.1,34.08786,-118.32312
73229,4/11/14,2014,CofO Corrected,07010-10000-01950,Bldg-New,1 or 2 Family Dwelling,5922 W BARTON AVE,90038,1,3,001 unit,R3-1XL,1918.1,34.08786,-118.32312
73231,5/8/14,2014,CofO Issued,07010-10000-01952,Bldg-New,1 or 2 Family Dwelling,5924 W BARTON AVE,90038,1,3,001 unit,R3-1XL,1918.1,34.08786,-118.32312
73230,3/9/15,2015,CofO Issued,07010-10000-01951,Bldg-New,1 or 2 Family Dwelling,5922 W BARTON AVE,90038,1,3,001 unit,R3-1XL,1918.1,34.08786,-118.32312
163650,1/1/18,2018,CofO Issued,17016-20000-14013,Bldg-Alter/Repair,1 or 2 Family Dwelling,6016 S 6TH AVE,90043,1,0,001 unit,R1-1,2348,33.98495,-118.3234
149209,12/11/17,2017,CofO Issued,14010-30000-00988,Bldg-New,Apartment,6133 W FOUNTAIN AVE,90028,5,3,005-009 units,R3-1XL,1908.01,34.09451,-118.32341
10579,6/27/14,2014,CofO Issued,05010-70000-00451,Bldg-New,1 or 2 Family Dwelling,2818 S 6TH AVE,90018,1,2,001 unit,RD3-1-O,2190.1,34.02901,-118.32345
134204,11/28/17,2017,CofO Issued,13014-10000-05364,Bldg-Addition,1 or 2 Family Dwelling,2500 N VASANTA WAY,90068,1,2,001 unit,R1-1,1894,34.11508,-118.32346
100196,6/1/13,2013,CofO Issued,11010-10000-00399,Bldg-New,Apartment,5838 W GREGORY AVE,90038,7,2,005-009 units,R3-1XL,1918.2,34.08609,-118.32353
129302,5/23/17,2017,CofO Issued,14010-10000-01206,Bldg-New,Apartment,1550 N EL CENTRO AVE,90028,200,21,200+ units,(T)(Q)C4-2-SN,1910,34.09961,-118.32359
132931,5/28/16,2016,CofO Issued,14010-10000-02354,Bldg-New,Apartment,5941 W BARTON AVE,90038,5,3,005-009 units,R3-1XL,1918.1,34.08813,-118.3237
115260,3/20/14,2014,CofO Issued,13014-20000-02206,Bldg-Addition,1 or 2 Family Dwelling,8739 W YATES ST,91040,1,2,001 unit,R1-1,1034,34.25683,-118.32375
131408,5/26/16,2016,CofO Issued,14010-30000-00987,Bldg-New,Apartment,6143 W FOUNTAIN AVE,90028,5,3,005-009 units,R3-1XL,1908.01,34.09448,-118.32376
185444,3/28/19,2019,CofO Issued,17016-10000-17574,Bldg-Addition,Apartment,2033 N VISTA DEL MAR AVE,90068,2,0,002-004 units,RD1.5-1XL,1895,34.108,-118.32415
112123,11/3/15,2015,CofO Issued,12010-10000-01952,Bldg-New,Apartment,710 N EL CENTRO AVE,90038,84,4,050-099 units,(T)(Q)RAS3-1,1918.2,34.08385,-118.32429
158700,10/20/18,2018,CofO Issued,15010-70000-04373,Bldg-New,1 or 2 Family Dwelling,1034 S VICTORIA AVE,90019,1,2,001 unit,R1-1-O,2127.02,34.05434,-118.32455
98629,11/5/14,2014,CofO Corrected,07010-10000-04826,Bldg-New,Commercial,6201 W HOLLYWOOD BLVD,90028,535,7,200+ units,[T][Q]C4-2D-SN,1910,34.1018,-118.32461
134171,9/11/17,2017,CofO Issued,15014-10000-00574,Bldg-Addition,1 or 2 Family Dwelling,1023 S VICTORIA AVE,90019,1,0,001 unit,R1-1-O,2127.02,34.05452,-118.32462
160426,10/11/18,2018,CofO Issued,16010-70000-03705,Bldg-New,1 or 2 Family Dwelling,6003 W BARTON AVE,90038,2,3,002-004 units,R3-1XL,1918.1,34.08813,-118.32464
160429,10/11/18,2018,CofO Issued,16010-70000-03706,Bldg-New,1 or 2 Family Dwelling,951 N EL CENTRO AVE,90038,2,3,002-004 units,R3-1XL,1918.1,34.08832,-118.32466
135234,4/20/16,2016,CofO Corrected,14010-20000-04007,Bldg-New,1 or 2 Family Dwelling,310 N LUCERNE BLVD,90004,1,2,001 unit,R1-1,1923,34.07654,-118.32469
141873,11/16/16,2016,CofO Issued,15010-70000-02160,Bldg-New,1 or 2 Family Dwelling,6007 W BARTON AVE,90038,2,3,002-004 units,R3-1XL,1918.1,34.08813,-118.32473
141874,11/16/16,2016,CofO Issued,15010-70000-02159,Bldg-New,1 or 2 Family Dwelling,6009 W BARTON AVE,90038,2,3,002-004 units,R3-1XL,1918.1,34.08813,-118.32482
160302,9/10/17,2017,CofO Issued,17014-30000-00833,Bldg-Addition,1 or 2 Family Dwelling,2919 W 75TH ST,90043,1,1,001 unit,R1-1,2352.01,33.97197,-118.32493
34884,10/28/15,2015,CofO Issued,06014-70000-03362,Bldg-Addition,1 or 2 Family Dwelling,3013 S 7TH AVE,90018,1,1,001 unit,R2-1-O,2190.1,34.02725,-118.32497
130851,3/14/16,2016,CofO Issued,14010-10000-01734,Bldg-New,1 or 2 Family Dwelling,637 N LUCERNE BLVD,90004,1,2,001 unit,R1-1,1923,34.08275,-118.32501
152473,11/14/17,2017,CofO Issued,16010-30000-02169,Bldg-New,1 or 2 Family Dwelling,631 N LUCERNE BLVD,90004,1,2,001 unit,R1-1,1923,34.08261,-118.32501
163438,2/20/18,2018,CofO Issued,17016-10000-07523,Bldg-Alter/Repair,1 or 2 Family Dwelling,1053 S VICTORIA AVE,90019,1,,001 unit,R1-1-O-HPOZ,2127.02,34.05378,-118.32503
141936,2/18/17,2017,CofO Issued,14014-10000-05548,Bldg-New,1 or 2 Family Dwelling,1241 S BRONSON AVE,90019,1,2,001 unit,R3-1-O-HPOZ,2129,34.04872,-118.32508
110375,6/13/13,2013,CofO Issued,12010-20000-01983,Bldg-New,1 or 2 Family Dwelling,8808 W YATES ST,91040,1,2,001 unit,R1-1,1034,34.25648,-118.32516
152016,11/22/17,2017,CofO Issued,16010-10000-01403,Bldg-New,1 or 2 Family Dwelling,2915 W 67TH ST,90043,1,2,001 unit,R1-1,2348,33.97829,-118.32516
151188,6/12/17,2017,CofO Issued,16010-20000-00081,Bldg-New,1 or 2 Family Dwelling,8812 W YATES ST,91040,1,2,001 unit,R1-1,1034,34.25647,-118.32526
141932,2/2/17,2017,CofO Corrected,15010-10000-01139,Bldg-New,Apartment,5825 W CAMERFORD AVE,90038,34,3,020-049 units,R3-1XL,1918.2,34.0845,-118.3253
159899,6/7/18,2018,CofO Issued,16010-70000-04527,Bldg-New,1 or 2 Family Dwelling,3991 S HEPBURN AVE,90008,1,1,001 unit,R1-1,2340,34.01193,-118.32531
161890,2/22/18,2018,CofO Issued,16014-10000-06184,Bldg-Addition,1 or 2 Family Dwelling,1171 S CRENSHAW BLVD,90019,1,1,001 unit,R3-1-O,2128,34.05079,-118.32536
171697,3/21/19,2019,CofO Issued,17010-10000-03851,Bldg-New,1 or 2 Family Dwelling,6226 W LEXINGTON AVE,90038,2,3,002-004 units,RD1.5-1XL,1908.01,34.09237,-118.3254
161643,6/2/17,2017,CofO Issued,17016-30000-08944,Bldg-Alter/Repair,1 or 2 Family Dwelling,5175 W 1ST ST,90004,1,2,001 unit,R1-1-HPOZ,2110,34.07313,-118.32543
77546,8/24/18,2018,CofO Issued,09010-30000-01170,Bldg-New,1 or 2 Family Dwelling,1434 S 12TH AVE,90019,1,1,001 unit,RD2-1-O,2181.1,34.04546,-118.32543
74625,2/12/16,2016,CofO Issued,03014-30001-07204,Bldg-Addition,Apartment,3721 W ADAMS BLVD,90018,2,2,002-004 units,R3-1-O-HPOZ,2189,34.03282,-118.32544
151193,6/12/17,2017,CofO Issued,16010-20000-00082,Bldg-New,1 or 2 Family Dwelling,8818 W YATES ST,91040,1,2,001 unit,R1-1,1034,34.25637,-118.32546
